Date,Open,High,Low,Close,Adj Close,Volume,Up Move,Down Move,Average Up,Average Down,Relative Strength,RSI
12/17/2018,259.3999939,260.6499939,253.5299988,255.3600006,242.9982758,165492300,,,,,,
12/18/2018,257.2000122,257.9500122,253.2799988,255.0800018,242.7317963,134515100,,,,,,
12/19/2018,255.1699982,259.3999939,249.3500061,251.2599945,239.0967102,214992800,,,,,,
12/20/2018,249.8600006,251.6199951,244.6499939,247.1699982,235.2047119,252053400,,,,,,
12/21/2018,246.7400055,249.7100067,239.9799957,240.6999969,230.3854828,255345600,,,,,,
12/24/2018,239.0399933,240.8399963,234.2700043,234.3399963,224.2980194,147311600,,,,,,
12/26/2018,235.9700012,246.1799927,233.7599945,246.1799927,235.6306458,218485400,,,,,,
12/27/2018,242.5700073,248.2899933,238.9600067,248.0700073,237.4396667,186267300,,,,,,
12/28/2018,249.5800018,251.3999939,246.4499969,247.75,237.1333466,153100200,,,,,,
12/31/2018,249.5599976,250.1900024,247.4700012,249.9199982,239.2103729,144299400,,,,,,
